token,pos
वर्षांपूर्वीपर्यंत,NOUN
फारसं,NOUN
MIG,NOUN
क्लबमध्ये,PP
2009,NUM
दरमम्यान,NOUN
रॉड्रिग्जचा,NOUN
मिळालेली,VERB
सध्याची,NOUN
स्टार,NOUN
खेळाडूंच्या,PP
जेमिमाच्या,PP
वाट्यालाही,NOUN
खेळाऐवजी,NOUN
दिसण्याची,NOUN
मीडियावरच्या,PP
वावराची,NOUN
ट्रोलिंगलाही,NOUN
खार,NOUN
जिमखान्यात,NOUN
कार्यक्रमांवरून,NOUN
आयोजनांना,NOUN
नसल्यानं,NOUN
जेमिमाचं,NOUN
मानद,NOUN
ट्रोलिंग,NOUN
इन्स्टाग्रामवर,PP
रील्ससोबतच,NOUN
रन्सही,NOUN
जेमिमानं,NOUN
मागच्या,PP
विश्वचषकात,NOUN
संघातून,NOUN
डावललं,NOUN
जेमी,NOUN
फायनलचं,NOUN
ऑलाराऊंडर,NOUN
अमनजोत,NOUN
कौरचे,NOUN
मोहालीत,NOUN
सुतारकाम,NOUN
खेळते,NOUN
नातेवाईकांचे,NOUN
टोमणेही,NOUN
कपमध्ये,PP
अमनजोतचं,NOUN
चित्त,NOUN
ढळू,NOUN
आजीला,PP
हॉर्ट,NOUN
अटॅक,NOUN
प्रतिका,NOUN
रावल,NOUN
ऋचा,NOUN
घोष,NOUN
क्रांती,NOUN
गौड,NOUN
चरणी,NOUN
यांच्यासारख्याच,NOUN
कितीतरी,NOUN
जणी,NOUN
कुटुंबाचा,NOUN
खेळू,NOUN
प्रशिक्षकांचा,NOUN
प्रत्येकीच्या,PP
प्रवासात,NOUN
महतत्त्वाचा,NOUN
महिलांमध्ये,PP
गुणवत्तेची,NOUN
शर्माच्या,PP
भावासोबत,NOUN
मॅच,NOUN
चेंडू,NOUN
तिनं,NOUN
फेकला,PP
मीटरवर,PP
स्टंपवर,PP
आदळला,PP
हेमलता,NOUN
काला,PP
पाहिला,PP
खेळण्याचा,NOUN
नवव्या,NOUN
दीप्तीनं,NOUN
खेळायला,PP
तिच्याच,NOUN
गोलंदाजीनं,NOUN
विजयावर,PP
मापाचं,NOUN
किट,NOUN
मिळवण्यापासूनच,NOUN
सांगलीतल्या,NOUN
मंधानानं,NOUN
भावाचं,NOUN
भावाच्या,PP
जर्सीतूनच,NOUN
मापाचे,NOUN
संधीसोबतच,NOUN
सोयीसुविधांची,NOUN
उणीव,NOUN
खेळांतला,PP
क्रिकेटमधलाही,NOUN
बोलल्या,NOUN
क्रिकेटर्स,NOUN
गर्दीनं,NOUN
भरलेल्या,NOUN
ट्रेनमधून,NOUN
करायच्या,PP
डॉर्मिटरीत,NOUN
जमिनीवरच,NOUN
झोपायच्या,PP
महिलांची,NOUN
बीसीसीआयपेक्षा,NOUN
स्पॉन्सर्सच्या,PP
अभावी,NOUN
पैशाची,NOUN
असायची,NOUN
क्रिकेटला,PP
आयसीसीच्या,PP
अखत्यारीत,NOUN
आणलं,NOUN
भारतातली,VERB
टीमही,NOUN
बीसीसीआयच्या,PP
अखत्यातारीत,NOUN
खेळाच्या,PP
प्रसाराच्या,PP
बाबतीतही,NOUN
बदलू,NOUN
नावंही,NOUN
नसायची,NOUN
खेळणाऱ्या,NOUN
खेळावर,PP
लिहिणाऱ्या,NOUN
पोहोचते,NOUN
तितकीच,NOUN
खेळाडूंसमोरच्या,PP
आव्हानांविषयी,NOUN
जागरुकता,NOUN
झूलन,NOUN
पाळीदरम्यान,NOUN
वेदनांतही,NOUN
राहायच्या,PP
खेळात,NOUN
मॅटर्निटी,NOUN
लीव्ह,NOUN
सारखी,NOUN
धोरणं,NOUN
न्यूझीलंड,NOUN
पकिस्तानातल्या,NOUN
बोर्ड्सनी,NOUN
पुढाकार,NOUN
क्रिकेटमुळे,NOUN
क्रिकेटमधल्या,NOUN
जीवनातल्या,NOUN
आयपीएलच्या,PP
डब्ल्यूपीएल,NOUN
लीगचं,NOUN
लगालं,NOUN
ऑस्ट्रेलियातली,VERB
बिग,NOUN
बॅश,NOUN
लीग,NOUN
क्रिकेटमधली,VERB
आकर्षक,NOUN
स्पर्धा,NOUN
बनली,VERB
डब्ल्यूपीएलनं,NOUN
प्राईजमनीसोबतच,NOUN
नवनव्या,NOUN
मुलींची,NOUN
भारतासारख्या,NOUN
प्रभावशाली,VERB
घडण्याच,NOUN
दूरगामी,NOUN
विसरता,NOUN
गावांत,NOUN
देशांमध्येही,NOUN
क्रिकेटर्ससमोरची,NOUN
खडतर,NOUN
भारतासारखाच,NOUN
आफ्रिकन,NOUN
संघातल्या,NOUN
अनेकींनाही,NOUN
अफगाणिस्तानात,NOUN
परवानगीच,NOUN
उरलेली,VERB
बदलतो,NOUN
फायनल,NOUN
गाठल्यापासून,NOUN
चाकं,NOUN
फिरतायत,NOUN
कपमधल्या,NOUN
क्रिकेटची,NOUN
स्पीडनं,NOUN
हरमनप्रीतनं,NOUN
उचलला,PP
उरलेला,PP
क्षणापासून,NOUN
भारतातलं,NOUN
बदलेलं,NOUN
क्रिकेटचं,NOUN
जगच,NOUN
बदलण्याची,NOUN
नांदी,NOUN
स्पोर्ट्सवुमन,NOUN
इयर,NOUN
नात,NOUN
खेळतात14,NOUN
खेळतात,VERB
पुरुषांच्या,PP
डे,PART
तील,NOUN
धावांचाही,NOUN
विश्वचषकाची,NOUN
जिंकवणाऱ्या,NOUN
अपघातामुळे,NOUN
साताऱ्याकडून,NOUN
मुंबईकडे,PP
लेन,NOUN
काळासाठी,PP
अग्निशमन,NOUN
कक्षात,NOUN
वाहनांनी,NOUN
पेट,NOUN
मिळाल्याचं,NOUN
दलानं,NOUN
गाड्या,NOUN
घटनास्थळी,NOUN
कंटेनर,NOUN
चारचाकी,NOUN
अडकल्याचे,NOUN
दिसलं,NOUN
अडकलेल्या,NOUN
गाडीने,PP
घटनेत,NOUN
कंटेनरमधून,NOUN
नागरिकांकडून,NOUN
कंटेनरने,PP
लागण्याआधी,NOUN
बर्याच,NOUN
धडक,NOUN
दलाचे,NOUN
पोटफोडे,NOUN
यांच्यासह,NOUN
चाळीस,NOUN
जवान,NOUN
तात्या,NOUN
विंचू,NOUN
हसवाफसवी,NOUN
टिपरे,NOUN
साकारणं,NOUN
प्रभावळकरांसाठी,PP
शेअरबाजारातून,NOUN
स्टॉक्सची,NOUN
ETF,NOUN
म्युझियममध्ये,PP
मिनिटात,NOUN
चोरी,NOUN
केल्याप्रकरणी,NOUN
दोघांना,NOUN
सर्बिया,NOUN
स्पेन,NOUN
सांगायचा,NOUN
युरोपात,NOUN
नोकरीसाठी,PP
लाखोंची,NOUN
फसवणूक8,NOUN
निठारी,NOUN
हत्याकांडातील,NOUN
सुरिंदर,NOUN
कोलीला,PP
तुरुंगातून,NOUN
सोडण्यात,NOUN
त्वरीत,NOUN
सोडण्याचे,NOUN
हादरला,PP
गुरुवारी,NOUN
ग्रेटर,NOUN
लुक्सर,NOUN
तुरुंगामध्ये,PP
तुरुंग,NOUN
अधीक्षक,NOUN
ब्रिजेश,NOUN
हत्याकांडाने,PP
हादरवून,NOUN
कोली,VERB
मोनिंदर,NOUN
पंढेर,NOUN
बनवण्यात,NOUN
त्यांच्यावरील,NOUN
आरोपांचे,NOUN
भयंकर,NOUN
गाझियाबादच्या,PP
सीबीआय,NOUN
आरोपींना,NOUN
आरोपांमुळे,NOUN
फाशीची,NOUN
सुनावली,VERB
हत्येशी,NOUN
प्रकरणांत,NOUN
पंढेरविरुद्ध,NOUN
एकटा,NOUN
पंढेरसोबत,NOUN
सहआरोपी,NOUN
पंढेरच्या,PP
घरासमोरील,NOUN
नाल्यात,NOUN
अवयव,NOUN
मुलांचे,NOUN
उजेडात,NOUN
मुलांवर,PP
अवयवांचे,NOUN
नोकर,NOUN
हत्याकांडाच्या,PP
तपासाबाबत,NOUN
कोलीच्या,PP
कबुलीजबाबावर,PP
कोलीने,PP
पोलिसांसमोर,NOUN
कबुलीजबाब,NOUN
प्रसारमाध्यमांनी,NOUN
हॉरर,NOUN
मुलांना,NOUN
मिठाई,NOUN
आकर्षित,NOUN
अवशेष,NOUN
पिशव्यांमध्ये,PP
ठेवल्याचे,NOUN
नरभक्षक,NOUN
नेक्रोफिलियाची,NOUN
हत्याकांडानंतर,NOUN
कामकाजादरम्यान,NOUN
अवयवांच्या,PP
व्यापाराशीही,NOUN
संस्थांच्या,PP
नोएडातील,NOUN
सेक्टर,NOUN
घराजवळील,NOUN
खुल्या,NOUN
जागेत,NOUN
कवटी,NOUN
हाडं,NOUN
सांगाडे,NOUN
तारखेवरूनही,NOUN
नोंदवलं,NOUN
फिर्यादीचा,NOUN
पक्षाने,PP
ह्या,NOUN
हत्येमुळे,NOUN
दुर्लक्षाचा,NOUN
स्वरूपामुळे,NOUN
मानवत,NOUN
हत्याकांड,NOUN
गुप्तधनाचा,NOUN
जणींची,NOUN
निर्घृण,NOUN
फाशीपासून,NOUN
बचावलेले,VERB
आरोपी6,NOUN
अश्विनी,NOUN
बिद्रे,NOUN
अभय,NOUN
कुरुंदकरला,PP
जन्मठेप,NOUN
Y,PART
U,PART
अक्षरांनी,NOUN
हत्येचं,NOUN
गूढ21,NOUN
पुरुषांची,NOUN
पत्नींनी,NOUN
निळी,NOUN
जर्सी,NOUN
कळलं,NOUN
जर्सीचं,NOUN
पाहणारी,NOUN
सर्वसाधारण,NOUN
संघाची,NOUN
संघानं,NOUN
क्रिकेटमधील,NOUN
पंजाबमधील,NOUN
मोगामध्ये,PP
कौरची,NOUN
हरमन,NOUN
हॉकीही,NOUN
डंका,NOUN
वाजतो,NOUN
2025च्या,PP
आयसीसी,NOUN
विश्वचषकाच्या,PP
फेरीत,NOUN
नेतृत्वाखाली,VERB
कौरचा,NOUN
आतापर्यंतचा,NOUN
मोगाच्या,PP
कोचने,PP
मोगा,NOUN
प्रशिक्षक,NOUN
कमलदीश,NOUN
सिंग,NOUN
सोधी,NOUN
मैदानावर,PP
हरमनप्रीतची,NOUN
ओळखली,VERB
भेटीमुळं,NOUN
कौरला,PP
बनण्याचं,NOUN
पंख,NOUN
हरमनप्रीतचे,NOUN
खेळातील,NOUN
कौशल्य,NOUN
वाढवलं,NOUN
रोजच्याप्रमाणे,NOUN
खेळायचं,NOUN
वडिलांना,NOUN
अभ्यासापासून,NOUN
खेळापर्यंतचा,NOUN
देईन,NOUN
व्हॅन,NOUN
सोडेलही,NOUN
मोगापासून,NOUN
वीस,NOUN
ज्योती,NOUN
माध्यमिक,NOUN
शाळा,NOUN
नावाची,NOUN
चालवतात,VERB
हरमनच्या,PP
विनंतीनुसार,NOUN
होकार,NOUN
2007,NUM
आलो,NOUN
लागलो,NOUN
दारापूर,NOUN
संघापर्यंतचा,NOUN
प्रशिक्षणाबद्दल,NOUN
लावायचे,NOUN
बनण्याची,NOUN
झेलचा,NOUN
लावायचो,NOUN
राज्यस्तरीय,NOUN
राष्ट्रीयस्तरावरील,NOUN
खेळली,VERB
संघात,NOUN
यादविंदर,NOUN
स्वभावाबद्दल,NOUN
खेळवायचो,NOUN
त्यामागील,NOUN
तुमच्यापेक्षा,NOUN
बलाढ्य,NOUN
व्यक्तींसोबत,NOUN
सुधारतो,NOUN
फलंदाजीकडं,NOUN
